Adjusted UTC Time,Adjusted Local Time,Original UTC Time,Temp,Light,Wets,Wet/Dry,Duration,Wet Temp (min),Wet Temp (max),Wet Temp (mean),Wet Temp (samples)
5/22/21 17:14,5/22/21 13:14,5/22/21 17:15,,382.682,,dry,,22.125,22.125,22.125,1
5/22/21 17:19,5/22/21 13:19,5/22/21 17:20,,65118.408,,dry,,22.125,22.125,22.125,1
5/22/21 17:24,5/22/21 13:24,5/22/21 17:25,,26.118,,dry,,22.125,22.125,22.125,1
5/22/21 17:29,5/22/21 13:29,5/22/21 17:30,,6.813,,dry,,22.125,22.125,22.125,1
5/22/21 17:34,5/22/21 13:34,5/22/21 17:35,,4.542,,dry,,22.125,22.125,22.125,1
5/22/21 17:39,5/22/21 13:39,5/22/21 17:40,,4.542,,dry,,22.125,22.125,22.125,1
5/22/21 17:44,5/22/21 13:44,5/22/21 17:45,,4.542,,dry,,22.125,22.125,22.125,1
5/22/21 17:49,5/22/21 13:49,5/22/21 17:50,,4.542,,dry,,22.125,22.125,22.125,1
5/22/21 17:54,5/22/21 13:54,5/22/21 17:55,,4.542,,dry,,22.125,22.125,22.125,1
5/22/21 17:59,5/22/21 13:59,5/22/21 18:00,,4.542,,dry,,22.125,22.125,22.125,1
5/22/21 18:04,5/22/21 14:04,5/22/21 18:05,,4.542,,dry,,22.125,22.125,22.125,1
5/22/21 18:09,5/22/21 14:09,5/22/21 18:10,,4.542,,dry,,22.125,22.125,22.125,1
5/22/21 18:14,5/22/21 14:14,5/22/21 18:15,,16280.454,,dry,,22.125,22.125,22.125,1
5/22/21 18:19,5/22/21 14:19,5/22/21 18:20,,41862.239,,dry,,22.125,22.125,22.125,1
5/22/21 18:24,5/22/21 14:24,5/22/21 18:25,,37211.006,,dry,,22.125,22.125,22.125,1
5/22/21 18:29,5/22/21 14:29,5/22/21 18:30,,46513.473,,dry,,22.125,22.125,22.125,1
5/22/21 18:34,5/22/21 14:34,5/22/21 18:35,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 18:39,5/22/21 14:39,5/22/21 18:40,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 18:44,5/22/21 14:44,5/22/21 18:45,,69769.642,,dry,,22.125,22.125,22.125,1
5/22/21 18:49,5/22/21 14:49,5/22/21 18:50,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 18:54,5/22/21 14:54,5/22/21 18:55,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 18:59,5/22/21 14:59,5/22/21 19:00,,25582.921,,dry,,22.125,22.125,22.125,1
5/22/21 19:04,5/22/21 15:04,5/22/21 19:05,,69769.642,,dry,,22.125,22.125,22.125,1
5/22/21 19:09,5/22/21 15:09,5/22/21 19:10,,41862.239,,dry,,22.125,22.125,22.125,1
5/22/21 19:14,5/22/21 15:14,5/22/21 19:15,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 19:19,5/22/21 15:19,5/22/21 19:20,,41862.239,,dry,,22.125,22.125,22.125,1
5/22/21 19:24,5/22/21 15:24,5/22/21 19:25,,46513.473,,dry,,22.125,22.125,22.125,1
5/22/21 19:29,5/22/21 15:29,5/22/21 19:30,,51164.707,,dry,,22.125,22.125,22.125,1
5/22/21 19:34,5/22/21 15:34,5/22/21 19:35,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 19:39,5/22/21 15:39,5/22/21 19:40,,55815.941,,dry,,22.125,22.125,22.125,1
5/22/21 19:44,5/22/21 15:44,5/22/21 19:45,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 19:49,5/22/21 15:49,5/22/21 19:50,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 19:54,5/22/21 15:54,5/22/21 19:55,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 19:59,5/22/21 15:59,5/22/21 20:00,,69769.642,,dry,,22.125,22.125,22.125,1
5/22/21 20:04,5/22/21 16:04,5/22/21 20:05,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 20:09,5/22/21 16:09,5/22/21 20:10,,69769.642,,dry,,22.125,22.125,22.125,1
5/22/21 20:14,5/22/21 16:14,5/22/21 20:15,,17443.262,,dry,,22.125,22.125,22.125,1
5/22/21 20:19,5/22/21 16:19,5/22/21 20:20,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 20:24,5/22/21 16:24,5/22/21 20:25,,25582.921,,dry,,22.125,22.125,22.125,1
5/22/21 20:29,5/22/21 16:29,5/22/21 20:30,,51164.707,,dry,,22.125,22.125,22.125,1
5/22/21 20:34,5/22/21 16:34,5/22/21 20:35,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 20:39,5/22/21 16:39,5/22/21 20:40,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 20:44,5/22/21 16:44,5/22/21 20:45,,55815.941,,dry,,22.125,22.125,22.125,1
5/22/21 20:49,5/22/21 16:49,5/22/21 20:50,,16280.454,,dry,,22.125,22.125,22.125,1
5/22/21 20:54,5/22/21 16:54,5/22/21 20:55,,69769.642,,dry,,22.125,22.125,22.125,1
5/22/21 20:59,5/22/21 16:59,5/22/21 21:00,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 21:04,5/22/21 17:04,5/22/21 21:05,,37211.006,,dry,,22.125,22.125,22.125,1
5/22/21 21:09,5/22/21 17:09,5/22/21 21:10,,65118.408,,dry,,22.125,22.125,22.125,1
5/22/21 21:14,5/22/21 17:14,5/22/21 21:15,,18606.071,,dry,,22.125,22.125,22.125,1
5/22/21 21:19,5/22/21 17:19,5/22/21 21:20,,25582.921,,dry,,22.125,22.125,22.125,1
5/22/21 21:24,5/22/21 17:24,5/22/21 21:25,,65118.408,,dry,,22.125,22.125,22.125,1
5/22/21 21:29,5/22/21 17:29,5/22/21 21:30,,69769.642,,dry,,22.125,22.125,22.125,1
5/22/21 21:34,5/22/21 17:34,5/22/21 21:35,,27908.538,,dry,,22.125,22.125,22.125,1
5/22/21 21:39,5/22/21 17:39,5/22/21 21:40,,69769.642,,dry,,22.125,22.125,22.125,1
5/22/21 21:44,5/22/21 17:44,5/22/21 21:45,,65118.408,,dry,,22.125,22.125,22.125,1
5/22/21 21:49,5/22/21 17:49,5/22/21 21:50,,74418.605,,dry,,22.125,22.125,22.125,1
5/22/21 21:54,5/22/21 17:54,5/22/21 21:55,,1236.62,,dry,,22.125,22.125,22.125,1
5/22/21 21:59,5/22/21 17:59,5/22/21 22:00,,2326.752,,dry,,22.125,22.125,22.125,1
5/22/21 22:04,5/22/21 18:04,5/22/21 22:05,,1527.322,,dry,,22.125,22.125,22.125,1
5/22/21 22:09,5/22/21 18:09,5/22/21 22:10,,2762.806,,dry,,22.125,22.125,22.125,1
5/22/21 22:14,5/22/21 18:14,5/22/21 22:15,,2181.401,,dry,,22.125,22.125,22.125,1
5/22/21 22:19,5/22/21 18:19,5/22/21 22:20,,1309.295,,dry,,22.125,22.125,22.125,1
5/22/21 22:24,5/22/21 18:24,5/22/21 22:25,,2472.103,,dry,,22.125,22.125,22.125,1
5/22/21 22:29,5/22/21 18:29,5/22/21 22:30,,2254.077,,dry,,22.125,22.125,22.125,1
5/22/21 22:34,5/22/21 18:34,5/22/21 22:35,,1454.646,,dry,,22.125,22.125,22.125,1
5/22/21 22:39,5/22/21 18:39,5/22/21 22:40,,1527.322,,dry,,22.125,22.125,22.125,1
5/22/21 22:44,5/22/21 18:44,5/22/21 22:45,,1309.295,,dry,,22.125,22.125,22.125,1
5/22/21 22:49,5/22/21 18:49,5/22/21 22:50,,1236.62,,dry,,22.125,22.125,22.125,1
5/22/21 22:54,5/22/21 18:54,5/22/21 22:55,,5233.774,,dry,,22.125,22.125,22.125,1
5/22/21 22:59,5/22/21 18:59,5/22/21 23:00,,5233.774,,dry,,22.125,22.125,22.125,1
5/22/21 23:04,5/22/21 19:04,5/22/21 23:05,,6105.88,,dry,,22.125,22.125,22.125,1
5/22/21 23:09,5/22/21 19:09,5/22/21 23:10,,8722.199,,dry,,22.125,22.125,22.125,1
5/22/21 23:14,5/22/21 19:14,5/22/21 23:15,,7850.093,,dry,,22.125,22.125,22.125,1
5/22/21 23:19,5/22/21 19:19,5/22/21 23:20,,7559.39,,dry,,22.125,22.125,22.125,1
5/22/21 23:24,5/22/21 19:24,5/22/21 23:25,,1890.699,,dry,,22.125,22.125,22.125,1
5/22/21 23:29,5/22/21 19:29,5/22/21 23:30,,582.54,,dry,,22.125,22.125,22.125,1
5/22/21 23:34,5/22/21 19:34,5/22/21 23:35,,6105.88,,dry,,22.125,22.125,22.125,1
5/22/21 23:39,5/22/21 19:39,5/22/21 23:40,,5524.476,,dry,,22.125,22.125,22.125,1
5/22/21 23:44,5/22/21 19:44,5/22/21 23:45,,6687.284,,dry,,22.125,22.125,22.125,1
5/22/21 23:49,5/22/21 19:49,5/22/21 23:50,,7850.093,,dry,,22.125,22.125,22.125,1
5/22/21 23:54,5/22/21 19:54,5/22/21 23:55,,7268.688,,dry,,22.125,22.125,22.125,1
5/22/21 23:59,5/22/21 19:59,5/23/21 0:00,,5815.178,,dry,,22.125,22.125,22.125,1
5/23/21 0:04,5/22/21 20:04,5/23/21 0:05,,5524.476,,dry,,22.125,22.125,22.125,1
5/23/21 0:09,5/22/21 20:09,5/23/21 0:10,,4361.667,,dry,,22.125,22.125,22.125,1
5/23/21 0:14,5/22/21 20:14,5/23/21 0:15,,4070.965,,dry,,22.125,22.125,22.125,1
5/23/21 0:19,5/22/21 20:19,5/23/21 0:20,,2254.077,,dry,,22.125,22.125,22.125,1
5/23/21 0:24,5/22/21 20:24,5/23/21 0:25,,2326.752,,dry,,22.125,22.125,22.125,1
5/23/21 0:29,5/22/21 20:29,5/23/21 0:30,,1890.699,,dry,,22.125,22.125,22.125,1
5/23/21 0:34,5/22/21 20:34,5/23/21 0:35,,1309.295,,dry,,22.125,22.125,22.125,1
5/23/21 0:39,5/22/21 20:39,5/23/21 0:40,,1381.971,,dry,,22.125,22.125,22.125,1
5/23/21 0:44,5/22/21 20:44,5/23/21 0:45,,691.553,,dry,,22.125,22.125,22.125,1
5/23/21 0:49,5/22/21 20:49,5/23/21 0:50,,836.904,,dry,,22.125,22.125,22.125,1
5/23/21 0:54,5/22/21 20:54,5/23/21 0:55,,1054.931,,dry,,22.125,22.125,22.125,1
5/23/21 0:59,5/22/21 20:59,5/23/21 1:00,,446.273,,dry,,22.125,22.125,22.125,1
5/23/21 1:04,5/22/21 21:04,5/23/21 1:05,,269.127,,dry,,22.125,22.125,22.125,1
5/23/21 1:09,5/22/21 21:09,5/23/21 1:10,,187.367,,dry,,22.125,22.125,22.125,1
5/23/21 1:14,5/22/21 21:14,5/23/21 1:15,,66.998,,dry,,22.125,22.125,22.125,1
5/23/21 1:19,5/22/21 21:19,5/23/21 1:20,,65.862,,dry,,22.125,22.125,22.125,1
5/23/21 1:24,5/22/21 21:24,5/23/21 1:25,,36.338,,dry,,22.125,22.125,22.125,1
5/23/21 1:29,5/22/21 21:29,5/23/21 1:30,,7.949,,dry,,22.125,22.125,22.125,1
5/23/21 1:34,5/22/21 21:34,5/23/21 1:35,,3.407,,dry,,22.125,22.125,22.125,1
5/23/21 1:39,5/22/21 21:39,5/23/21 1:40,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 1:44,5/22/21 21:44,5/23/21 1:45,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 1:49,5/22/21 21:49,5/23/21 1:50,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 1:54,5/22/21 21:54,5/23/21 1:55,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 1:59,5/22/21 21:59,5/23/21 2:00,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 2:04,5/22/21 22:04,5/23/21 2:05,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 2:09,5/22/21 22:09,5/23/21 2:10,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 2:14,5/22/21 22:14,5/23/21 2:15,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 2:19,5/22/21 22:19,5/23/21 2:20,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 2:24,5/22/21 22:24,5/23/21 2:25,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 2:29,5/22/21 22:29,5/23/21 2:30,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 2:34,5/22/21 22:34,5/23/21 2:35,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 2:39,5/22/21 22:39,5/23/21 2:40,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 2:44,5/22/21 22:44,5/23/21 2:45,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 2:49,5/22/21 22:49,5/23/21 2:50,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 2:54,5/22/21 22:54,5/23/21 2:55,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 2:59,5/22/21 22:59,5/23/21 3:00,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 3:04,5/22/21 23:04,5/23/21 3:05,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 3:09,5/22/21 23:09,5/23/21 3:10,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 3:14,5/22/21 23:14,5/23/21 3:15,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 3:19,5/22/21 23:19,5/23/21 3:20,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 3:22,5/22/21 23:22,5/23/21 3:22,,,,dry,69774,22.125,22.125,22.125,1
5/23/21 3:22,5/22/21 23:22,5/23/21 3:23,,,,wet,6,22.125,22.125,22.125,1
5/23/21 3:23,5/22/21 23:23,5/23/21 3:23,,,,dry,12,22.125,22.125,22.125,1
5/23/21 3:24,5/22/21 23:24,5/23/21 3:25,,1.136,,wet,,22.125,22.125,22.125,1
5/23/21 3:29,5/22/21 23:29,5/23/21 3:30,,1.136,,wet,,22.125,22.125,22.125,1
5/23/21 3:34,5/22/21 23:34,5/23/21 3:35,,1.136,,wet,,22.125,22.125,22.125,1
5/23/21 3:37,5/22/21 23:37,5/23/21 3:37,,,,wet,834,22.125,22.125,22.125,1
5/23/21 3:39,5/22/21 23:39,5/23/21 3:40,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 3:44,5/22/21 23:44,5/23/21 3:45,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 3:49,5/22/21 23:49,5/23/21 3:50,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 3:54,5/22/21 23:54,5/23/21 3:55,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 3:59,5/22/21 23:59,5/23/21 4:00,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 4:01,5/23/21 0:01,5/23/21 4:01,,,,dry,1446,22.125,22.125,22.125,1
5/23/21 4:04,5/23/21 0:04,5/23/21 4:05,,1.136,,wet,,22.125,22.125,22.125,1
5/23/21 4:09,5/23/21 0:09,5/23/21 4:10,,1.136,,wet,,22.125,22.125,22.125,1
5/23/21 4:10,5/23/21 0:10,5/23/21 4:10,,,,wet,558,22.125,22.125,22.125,1
5/23/21 4:14,5/23/21 0:14,5/23/21 4:15,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 4:19,5/23/21 0:19,5/23/21 4:20,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 4:24,5/23/21 0:24,5/23/21 4:25,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 4:29,5/23/21 0:29,5/23/21 4:29,,,,dry,1140,22.125,22.125,22.125,1
5/23/21 4:29,5/23/21 0:29,5/23/21 4:30,,1.136,,wet,,22.125,22.125,22.125,1
5/23/21 4:30,5/23/21 0:30,5/23/21 4:30,,,,wet,66,22.125,22.125,22.125,1
5/23/21 4:34,5/23/21 0:34,5/23/21 4:35,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 4:39,5/23/21 0:39,5/23/21 4:40,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 4:44,5/23/21 0:44,5/23/21 4:45,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 4:49,5/23/21 0:49,5/23/21 4:50,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 4:54,5/23/21 0:54,5/23/21 4:55,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 4:59,5/23/21 0:59,5/23/21 5:00,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 5:04,5/23/21 1:04,5/23/21 5:05,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 5:09,5/23/21 1:09,5/23/21 5:10,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 5:14,5/23/21 1:14,5/23/21 5:15,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 5:19,5/23/21 1:19,5/23/21 5:20,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 5:24,5/23/21 1:24,5/23/21 5:25,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 5:29,5/23/21 1:29,5/23/21 5:30,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 5:34,5/23/21 1:34,5/23/21 5:35,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 5:39,5/23/21 1:39,5/23/21 5:40,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 5:44,5/23/21 1:44,5/23/21 5:45,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 5:47,5/23/21 1:47,5/23/21 5:47,,,,dry,4626,22.125,22.125,22.125,1
5/23/21 5:47,5/23/21 1:47,5/23/21 5:47,,,,wet,12,22.125,22.125,22.125,1
5/23/21 5:48,5/23/21 1:48,5/23/21 5:48,,,,dry,12,22.125,22.125,22.125,1
5/23/21 5:48,5/23/21 1:48,5/23/21 5:48,,,,wet,30,22.125,22.125,22.125,1
5/23/21 5:49,5/23/21 1:49,5/23/21 5:50,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 5:54,5/23/21 1:54,5/23/21 5:55,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 5:59,5/23/21 1:59,5/23/21 6:00,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 6:04,5/23/21 2:04,5/23/21 6:05,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 6:09,5/23/21 2:09,5/23/21 6:10,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 6:14,5/23/21 2:14,5/23/21 6:15,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 6:19,5/23/21 2:19,5/23/21 6:20,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 6:24,5/23/21 2:24,5/23/21 6:25,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 6:29,5/23/21 2:29,5/23/21 6:30,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 6:34,5/23/21 2:34,5/23/21 6:35,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 6:39,5/23/21 2:39,5/23/21 6:40,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 6:44,5/23/21 2:44,5/23/21 6:45,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 6:49,5/23/21 2:49,5/23/21 6:50,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 6:54,5/23/21 2:54,5/23/21 6:55,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 6:59,5/23/21 2:59,5/23/21 7:00,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 7:04,5/23/21 3:04,5/23/21 7:05,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 7:09,5/23/21 3:09,5/23/21 7:10,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 7:14,5/23/21 3:14,5/23/21 7:15,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 7:19,5/23/21 3:19,5/23/21 7:20,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 7:24,5/23/21 3:24,5/23/21 7:25,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 7:29,5/23/21 3:29,5/23/21 7:30,,1.136,,dry,,22.125,22.125,22.125,1
5/23/21 7:32,5/23/21 3:32,5/23/21 7:32,,,,dry,6246,22.125,22.125,22.125,1
5/23/21 7:34,5/23/21 3:34,5/23/21 7:35,,1.136,,wet,,22.125,22.125,22.125,1
5/23/21 7:39,5/23/21 3:39,5/23/21 7:40,,1.136,,wet,,22.125,22.125,22.125,1
5/23/21 7:44,5/23/21 3:44,5/23/21 7:45,,1.136,,wet,,22.125,22.125,22.125,1
5/23/21 7:49,5/23/21 3:49,5/23/21 7:50,,1.136,,wet,,22.125,22.125,22.125,1
5/23/21 7:54,5/23/21 3:54,5/23/21 7:55,,1.136,,wet,,22.125,22.125,22.125,1
5/23/21 7:59,5/23/21 3:59,5/23/21 8:00,,1.136,,wet,,22.125,22.125,22.125,1
5/23/21 8:04,5/23/21 4:04,5/23/21 8:05,,1.136,,wet,,21.625,21.625,21.625,1
5/23/21 8:08,5/23/21 4:08,5/23/21 8:08,,,,wet,2136,21.625,21.625,21.625,1
5/23/21 8:09,5/23/21 4:09,5/23/21 8:10,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 8:14,5/23/21 4:14,5/23/21 8:15,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 8:19,5/23/21 4:19,5/23/21 8:20,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 8:24,5/23/21 4:24,5/23/21 8:25,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 8:29,5/23/21 4:29,5/23/21 8:30,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 8:34,5/23/21 4:34,5/23/21 8:35,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 8:39,5/23/21 4:39,5/23/21 8:40,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 8:44,5/23/21 4:44,5/23/21 8:45,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 8:49,5/23/21 4:49,5/23/21 8:50,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 8:54,5/23/21 4:54,5/23/21 8:55,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 8:59,5/23/21 4:59,5/23/21 9:00,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 9:04,5/23/21 5:04,5/23/21 9:05,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 9:09,5/23/21 5:09,5/23/21 9:10,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 9:14,5/23/21 5:14,5/23/21 9:15,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 9:19,5/23/21 5:19,5/23/21 9:20,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 9:24,5/23/21 5:24,5/23/21 9:25,,1.136,,dry,,21.625,21.625,21.625,1
5/23/21 9:27,5/23/21 5:27,5/23/21 9:27,,,,dry,4740,21.625,21.625,21.625,1
5/23/21 9:29,5/23/21 5:29,5/23/21 9:30,,1.136,,wet,,21.625,21.625,21.625,1
5/23/21 9:34,5/23/21 5:34,5/23/21 9:35,,1.136,,wet,,21.625,21.625,21.625,1
5/23/21 9:39,5/23/21 5:39,5/23/21 9:40,,1.136,,wet,,21.625,21.625,21.625,1
5/23/21 9:44,5/23/21 5:44,5/23/21 9:45,,1.136,,wet,,21.625,21.625,21.625,1
5/23/21 9:49,5/23/21 5:49,5/23/21 9:49,,,,wet,1308,21.625,21.625,21.625,1
5/23/21 9:49,5/23/21 5:49,5/23/21 9:50,,3.407,,dry,,21.625,21.625,21.625,1
5/23/21 9:54,5/23/21 5:54,5/23/21 9:55,,43.151,,dry,,21.625,21.625,21.625,1
5/23/21 9:59,5/23/21 5:59,5/23/21 10:00,,119.233,,dry,,21.625,21.625,21.625,1
5/23/21 10:04,5/23/21 6:04,5/23/21 10:05,,187.367,,dry,,21.625,21.625,21.625,1
5/23/21 10:09,5/23/21 6:09,5/23/21 10:10,,319.091,,dry,,21.625,21.625,21.625,1
5/23/21 10:14,5/23/21 6:14,5/23/21 10:15,,337.26,,dry,,21.625,21.625,21.625,1
5/23/21 10:19,5/23/21 6:19,5/23/21 10:20,,618.878,,dry,,21.625,21.625,21.625,1
5/23/21 10:24,5/23/21 6:24,5/23/21 10:25,,909.58,,dry,,21.625,21.625,21.625,1
5/23/21 10:29,5/23/21 6:29,5/23/21 10:30,,1236.62,,dry,,21.625,21.625,21.625,1
5/23/21 10:34,5/23/21 6:34,5/23/21 10:35,,1127.606,,dry,,21.625,21.625,21.625,1
5/23/21 10:39,5/23/21 6:39,5/23/21 10:40,,1599.997,,dry,,21.625,21.625,21.625,1
5/23/21 10:44,5/23/21 6:44,5/23/21 10:45,,2617.455,,dry,,21.625,21.625,21.625,1
5/23/21 10:49,5/23/21 6:49,5/23/21 10:50,,3198.859,,dry,,21.625,21.625,21.625,1
5/23/21 10:54,5/23/21 6:54,5/23/21 10:55,,873.242,,dry,,21.625,21.625,21.625,1
5/23/21 10:59,5/23/21 6:59,5/23/21 11:00,,2617.455,,dry,,21.625,21.625,21.625,1
5/23/21 11:04,5/23/21 7:04,5/23/21 11:05,,2181.401,,dry,,21.625,21.625,21.625,1
5/23/21 11:09,5/23/21 7:09,5/23/21 11:10,,2762.806,,dry,,21.625,21.625,21.625,1
5/23/21 11:14,5/23/21 7:14,5/23/21 11:15,,3634.912,,dry,,21.625,21.625,21.625,1
5/23/21 11:19,5/23/21 7:19,5/23/21 11:20,,2762.806,,dry,,21.625,21.625,21.625,1
5/23/21 11:24,5/23/21 7:24,5/23/21 11:25,,4652.369,,dry,,21.625,21.625,21.625,1
5/23/21 11:29,5/23/21 7:29,5/23/21 11:30,,3489.561,,dry,,21.625,21.625,21.625,1
5/23/21 11:34,5/23/21 7:34,5/23/21 11:35,,13954.837,,dry,,21.625,21.625,21.625,1
5/23/21 11:39,5/23/21 7:39,5/23/21 11:40,,11629.22,,dry,,21.625,21.625,21.625,1
